region_id,region_type,region,Zipcode,State,Metro Area,City,County
98649,zip,"96130;CA;Susanville, CA;Susanville;Lassen County",96130,CA,"Susanville, CA",Susanville,Lassen County
62230,zip,"11754;NY;New York-Newark-Jersey City, NY-NJ-PA;Kings Park;Suffolk County",11754,NY,"New York-Newark-Jersey City, NY-NJ-PA",Kings Park,Suffolk County
63227,zip,"13669;NY;Ogdensburg-Massena, NY;Ogdensburg;Saint Lawrence County",13669,NY,"Ogdensburg-Massena, NY",Ogdensburg,Saint Lawrence County
62082,zip,"11370;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Queens County",11370,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
88037,zip,"68507;NE;Lincoln, NE;Lincoln;Lancaster County",68507,NE,"Lincoln, NE",Lincoln,Lancaster County
71630,zip,"31709;GA;Americus, GA;Americus;Sumter County",31709,GA,"Americus, GA",Americus,Sumter County
93115,zip,"79903;TX;El Paso, TX;El Paso;El Paso County",79903,TX,"El Paso, TX",El Paso,El Paso County
73750,zip,"36106;AL;Montgomery, AL;Montgomery;Montgomery County",36106,AL,"Montgomery, AL",Montgomery,Montgomery County
73383,zip,"35213;AL;Birmingham-Hoover, AL;Mountain Brook;Jefferson County",35213,AL,"Birmingham-Hoover, AL",Mountain Brook,Jefferson County
58678,zip,"2188;MA;Boston-Cambridge-Newton, MA-NH;Weymouth;Norfolk County",02188,MA,"Boston-Cambridge-Newton, MA-NH",Weymouth,Norfolk County
99345,zip,"97524;OR;Medford, OR;Eagle Point;Jackson County",97524,OR,"Medford, OR",Eagle Point,Jackson County
70049,zip,"28584;NC;Morehead City, NC;nan;Carteret County",28584,NC,"Morehead City, NC",nan,Carteret County
74346,zip,"37377;TN;Chattanooga, TN-GA;Signal Mountain;Hamilton County",37377,TN,"Chattanooga, TN-GA",Signal Mountain,Hamilton County
97063,zip,"92865;CA;Los Angeles-Long Beach-Anaheim, CA;Orange;Orange County",92865,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Orange County
65504,zip,"18466;PA;East Stroudsburg, PA;Tobyhanna;Monroe County",18466,PA,"East Stroudsburg, PA",Tobyhanna,Monroe County
92790,zip,"79045;TX;Hereford, TX;Hereford;Deaf Smith County",79045,TX,"Hereford, TX",Hereford,Deaf Smith County
74902,zip,38606;MS;nan;Batesville;Panola County,38606,MS,nan,Batesville,Panola County
79852,zip,49660;MI;nan;Manistee;Manistee County,49660,MI,nan,Manistee,Manistee County
96583,zip,"92010;CA;San Diego-Chula Vista-Carlsbad, CA;Carlsbad;San Diego County",92010,CA,"San Diego-Chula Vista-Carlsbad, CA",Carlsbad,San Diego County
93761,zip,81321;CO;nan;Cortez;Montezuma County,81321,CO,nan,Cortez,Montezuma County
67460,zip,"22963;VA;Charlottesville, VA;Palmyra;Fluvanna County",22963,VA,"Charlottesville, VA",Palmyra,Fluvanna County
84339,zip,"60084;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wauconda;Lake County",60084,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Wauconda,Lake County
88419,zip,"70006;LA;New Orleans-Metairie, LA;Metairie;Jefferson Parish",70006,LA,"New Orleans-Metairie, LA",Metairie,Jefferson Parish
81784,zip,"54603;WI;La Crosse-Onalaska, WI-MN;La Crosse;La Crosse County",54603,WI,"La Crosse-Onalaska, WI-MN",La Crosse,La Crosse County
93143,zip,"79935;TX;El Paso, TX;El Paso;El Paso County",79935,TX,"El Paso, TX",El Paso,El Paso County
63102,zip,"13413;NY;Utica-Rome, NY;New Hartford;Oneida County",13413,NY,"Utica-Rome, NY",New Hartford,Oneida County
58756,zip,"2421;MA;Boston-Cambridge-Newton, MA-NH;Lexington;Middlesex County",02421,MA,"Boston-Cambridge-Newton, MA-NH",Lexington,Middlesex County
84575,zip,"60546;IL;Chicago-Naperville-Elgin, IL-IN-WI;Riverside;Cook County",60546,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Riverside,Cook County
399652,zip,"85083;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County",85083,AZ,"Phoenix-Mesa-Chandler, AZ",Phoenix,Maricopa County
75359,zip,"39571;MS;Gulfport-Biloxi, MS;Pass Christian;Harrison County",39571,MS,"Gulfport-Biloxi, MS",Pass Christian,Harrison County
68607,zip,"25427;WV;Hagerstown-Martinsburg, MD-WV;Hedgesville;Berkeley County",25427,WV,"Hagerstown-Martinsburg, MD-WV",Hedgesville,Berkeley County
85949,zip,"63131;MO;St. Louis, MO-IL;Des Peres;Saint Louis County",63131,MO,"St. Louis, MO-IL",Des Peres,Saint Louis County
76437,zip,42754;KY;nan;Leitchfield;Grayson County,42754,KY,nan,Leitchfield,Grayson County
62925,zip,"13057;NY;Syracuse, NY;East Syracuse;Onondaga County",13057,NY,"Syracuse, NY",East Syracuse,Onondaga County
92650,zip,"78739;TX;Austin-Round Rock-Georgetown, TX;Austin;Travis County",78739,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
92097,zip,"77707;TX;Beaumont-Port Arthur, TX;Beaumont;Jefferson County",77707,TX,"Beaumont-Port Arthur, TX",Beaumont,Jefferson County
91888,zip,"77378;TX;Houston-The Woodlands-Sugar Land, TX;Willis;Montgomery County",77378,TX,"Houston-The Woodlands-Sugar Land, TX",Willis,Montgomery County
74658,zip,"38120;TN;Memphis, TN-MS-AR;Memphis;Shelby County",38120,TN,"Memphis, TN-MS-AR",Memphis,Shelby County
82222,zip,"55371;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Princeton;Sherburne County",55371,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Princeton,Sherburne County
70612,zip,"29630;SC;Greenville-Anderson, SC;Central;Pickens County",29630,SC,"Greenville-Anderson, SC",Central,Pickens County
63960,zip,"15229;PA;Pittsburgh, PA;Pittsburgh;Allegheny County",15229,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
95744,zip,"89005;NV;Las Vegas-Henderson-Paradise, NV;Boulder City;Clark County",89005,NV,"Las Vegas-Henderson-Paradise, NV",Boulder City,Clark County
84326,zip,"60070;IL;Chicago-Naperville-Elgin, IL-IN-WI;Prospect Heights;Cook County",60070,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Prospect Heights,Cook County
90880,zip,"75409;TX;Dallas-Fort Worth-Arlington, TX;Anna;Collin County",75409,TX,"Dallas-Fort Worth-Arlington, TX",Anna,Collin County
84371,zip,"60118;IL;Chicago-Naperville-Elgin, IL-IN-WI;West Dundee;Kane County",60118,IL,"Chicago-Naperville-Elgin, IL-IN-WI",West Dundee,Kane County
77896,zip,"45891;OH;Van Wert, OH;Van Wert;Van Wert County",45891,OH,"Van Wert, OH",Van Wert,Van Wert County
59319,zip,"4038;ME;Portland-South Portland, ME;Gorham;Cumberland County",04038,ME,"Portland-South Portland, ME",Gorham,Cumberland County
58214,zip,"1028;MA;Springfield, MA;East Longmeadow;Hampden County",01028,MA,"Springfield, MA",East Longmeadow,Hampden County
66121,zip,"19975;DE;Salisbury, MD-DE;Selbyville;Sussex County",19975,DE,"Salisbury, MD-DE",Selbyville,Sussex County
399729,zip,"81507;CO;Grand Junction, CO;Grand Junction;Mesa County",81507,CO,"Grand Junction, CO",Grand Junction,Mesa County
59112,zip,"3303;NH;Concord, NH;Boscawen;Merrimack County",03303,NH,"Concord, NH",Boscawen,Merrimack County
73660,zip,"35967;AL;Fort Payne, AL;Fort Payne;De Kalb County",35967,AL,"Fort Payne, AL",Fort Payne,De Kalb County
67302,zip,22546;VA;nan;Ruther Glen;Caroline County,22546,VA,nan,Ruther Glen,Caroline County
85369,zip,"62249;IL;St. Louis, MO-IL;Highland;Madison County",62249,IL,"St. Louis, MO-IL",Highland,Madison County
85854,zip,"63005;MO;St. Louis, MO-IL;Wildwood;Saint Louis County",63005,MO,"St. Louis, MO-IL",Wildwood,Saint Louis County
63024,zip,"13219;NY;Syracuse, NY;Syracuse;Onondaga County",13219,NY,"Syracuse, NY",Syracuse,Onondaga County
70316,zip,"29118;SC;Orangeburg, SC;Orangeburg;Orangeburg County",29118,SC,"Orangeburg, SC",Orangeburg,Orangeburg County
66031,zip,"19707;DE;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Hockessin;New Castle County",19707,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Hockessin,New Castle County
91932,zip,"77441;TX;Houston-The Woodlands-Sugar Land, TX;nan;Fort Bend County",77441,TX,"Houston-The Woodlands-Sugar Land, TX",nan,Fort Bend County
71070,zip,"30354;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Fulton County",30354,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
77537,zip,"45246;OH;Cincinnati, OH-KY-IN;Springdale;Hamilton County",45246,OH,"Cincinnati, OH-KY-IN",Springdale,Hamilton County
73479,zip,"35475;AL;Tuscaloosa, AL;Northport;Tuscaloosa County",35475,AL,"Tuscaloosa, AL",Northport,Tuscaloosa County
91679,zip,"77030;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County",77030,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
78434,zip,"47111;IN;Louisville/Jefferson County, KY-IN;Charlestown;Clark County",47111,IN,"Louisville/Jefferson County, KY-IN",Charlestown,Clark County
77582,zip,45320;OH;nan;Eaton;Preble County,45320,OH,nan,Eaton,Preble County
99485,zip,"97914;OR;Ontario, OR-ID;Ontario;Malheur County",97914,OR,"Ontario, OR-ID",Ontario,Malheur County
75280,zip,39367;MS;nan;Waynesboro;Wayne County,39367,MS,nan,Waynesboro,Wayne County
69322,zip,"27370;NC;Greensboro-High Point, NC;Trinity;Randolph County",27370,NC,"Greensboro-High Point, NC",Trinity,Randolph County
99239,zip,"97381;OR;Salem, OR;Silverton;Marion County",97381,OR,"Salem, OR",Silverton,Marion County
71928,zip,"32317;FL;Tallahassee, FL;Tallahassee;Leon County",32317,FL,"Tallahassee, FL",Tallahassee,Leon County
78202,zip,"46615;IN;South Bend-Mishawaka, IN-MI;South Bend;Saint Joseph County",46615,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
78476,zip,"47167;IN;Louisville/Jefferson County, KY-IN;Salem;Washington County",47167,IN,"Louisville/Jefferson County, KY-IN",Salem,Washington County
83244,zip,"57350;SD;Huron, SD;Huron;Beadle County",57350,SD,"Huron, SD",Huron,Beadle County
72546,zip,"33327;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Weston;Broward County",33327,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Weston,Broward County
61206,zip,"8837;NJ;New York-Newark-Jersey City, NY-NJ-PA;Edison;Middlesex County",08837,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Edison,Middlesex County
82034,zip,"55008;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Cambridge;Isanti County",55008,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Cambridge,Isanti County
97433,zip,"93725;CA;Fresno, CA;Fresno;Fresno County",93725,CA,"Fresno, CA",Fresno,Fresno County
92614,zip,"78701;TX;Austin-Round Rock-Georgetown, TX;Austin;Travis County",78701,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
61866,zip,"10567;NY;New York-Newark-Jersey City, NY-NJ-PA;Cortlandt Manor;Westchester County",10567,NY,"New York-Newark-Jersey City, NY-NJ-PA",Cortlandt Manor,Westchester County
73380,zip,"35210;AL;Birmingham-Hoover, AL;Irondale;Jefferson County",35210,AL,"Birmingham-Hoover, AL",Irondale,Jefferson County
69384,zip,"27525;NC;Raleigh-Cary, NC;Franklinton;Franklin County",27525,NC,"Raleigh-Cary, NC",Franklinton,Franklin County
79698,zip,"49331;MI;Grand Rapids-Kentwood, MI;Lowell;Kent County",49331,MI,"Grand Rapids-Kentwood, MI",Lowell,Kent County
72946,zip,"33981;FL;Punta Gorda, FL;Port Charlotte;Charlotte County",33981,FL,"Punta Gorda, FL",Port Charlotte,Charlotte County
97051,zip,"92844;CA;Los Angeles-Long Beach-Anaheim, CA;Garden Grove;Orange County",92844,CA,"Los Angeles-Long Beach-Anaheim, CA",Garden Grove,Orange County
98902,zip,"96766;HI;Kapaa, HI;Lihue;Kauai County",96766,HI,"Kapaa, HI",Lihue,Kauai County
84487,zip,"60436;IL;Chicago-Naperville-Elgin, IL-IN-WI;Rockdale;Will County",60436,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Rockdale,Will County
91660,zip,"77011;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County",77011,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
73321,zip,"35111;AL;Tuscaloosa, AL;Mc Calla;Tuscaloosa County",35111,AL,"Tuscaloosa, AL",Mc Calla,Tuscaloosa County
91260,zip,"76115;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County",76115,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
74593,zip,"38019;TN;Memphis, TN-MS-AR;Covington;Tipton County",38019,TN,"Memphis, TN-MS-AR",Covington,Tipton County
95308,zip,"87113;NM;Albuquerque, NM;Albuquerque;Bernalillo County",87113,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
73330,zip,"35121;AL;Birmingham-Hoover, AL;Oneonta;Blount County",35121,AL,"Birmingham-Hoover, AL",Oneonta,Blount County
63821,zip,"14904;NY;Elmira, NY;Elmira;Chemung County",14904,NY,"Elmira, NY",Elmira,Chemung County
82215,zip,"55364;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Mound;Hennepin County",55364,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Mound,Hennepin County
88428,zip,"70037;LA;New Orleans-Metairie, LA;Belle Chasse;Plaquemines Parish",70037,LA,"New Orleans-Metairie, LA",Belle Chasse,Plaquemines Parish
67804,zip,"23707;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Portsmouth;Portsmouth City",23707,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
74192,zip,"37135;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nolensville;Williamson County",37135,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nolensville,Williamson County
