region_id,region_type,Neighborhood,State,Metro_Area,City,County
33340,neigh,Parsons,PA,"Scranton--Wilkes-Barre, PA",Wilkes-Barre,Luzerne County
762728,neigh,Woodlawn Manor,WI,"Milwaukee-Waukesha, WI",West Allis,Milwaukee County
261071,neigh,Hillside,CT,"New Haven-Milford, CT",Waterbury,New Haven County
269883,neigh,Pen Lucy,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
135143,neigh,Orchard,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,Ventura County
268882,neigh,Ballast Point,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
274016,neigh,Hillcrest,AR,"Little Rock-North Little Rock-Conway, AR",Little Rock,Pulaski County
274391,neigh,Madison Area,MI,"Grand Rapids-Kentwood, MI",Grand Rapids,Kent County
161307,neigh,Oakview,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
271688,neigh,Bush Hills,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
271506,neigh,Northern Hills,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
248378,neigh,West Ghent,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
810982,neigh,Meredith Gardens,CA,"Los Angeles-Long Beach-Anaheim, CA",Huntington Beach,Orange County
238895,neigh,Westland,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
274021,neigh,Hillsboro,IN,"Fort Wayne, IN",Fort Wayne,Allen County
270033,neigh,Mohican Regent,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
189654,neigh,New Durham,NJ,"New York-Newark-Jersey City, NY-NJ-PA",North Bergen Township,Hudson County
183278,neigh,Old Town,CA,"Salinas, CA",Monterey,Monterey County
272944,neigh,Berea,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
274194,neigh,Kinsman,OH,"Cleveland-Elyria, OH",Cleveland,Cuyahoga County
254905,neigh,Ashton,FL,"Gainesville, FL",Gainesville,Alachua County
269154,neigh,Ribault,FL,"Jacksonville, FL",Jacksonville,Duval County
271185,neigh,Homewood North,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
762506,neigh,Morris Glen,NC,"Charlotte-Concord-Gastonia, NC-SC",Concord,Cabarrus County
763961,neigh,Larman Lakes,IN,"Lafayette-West Lafayette, IN",West Lafayette,Tippecanoe County
763962,neigh,Prophet's Ridge,IN,"Lafayette-West Lafayette, IN",West Lafayette,Tippecanoe County
417232,neigh,Slate Hill,OH,"Columbus, OH",Columbus,Franklin County
272729,neigh,Airport,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
820758,neigh,Southridge,TX,"Dallas-Fort Worth-Arlington, TX",Lewisville,Denton County
827142,neigh,Lynden Park Estates,TX,"Dallas-Fort Worth-Arlington, TX",Rockwall,Rockwall County
273488,neigh,Downtown,UT,"Salt Lake City, UT",Salt Lake City,Salt Lake County
121419,neigh,Saybrook Manor,CT,"Hartford-East Hartford-Middletown, CT",Old Saybrook,Middlesex County
254423,neigh,Springbrook,TX,"Austin-Round Rock-Georgetown, TX",Pflugerville,Travis County
268925,neigh,Cobblestone,FL,"Jacksonville, FL",Jacksonville,Duval County
125649,neigh,Palma Ceia,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
343879,neigh,Highland,NY,"Rochester, NY",Rochester,Monroe County
417015,neigh,Laguna,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara,Santa Barbara County
417096,neigh,Nottingham Estates,CA,"Bakersfield, CA",Bakersfield,Kern County
276662,neigh,Willow Creek,MO,"Kansas City, MO-KS",Kansas City,Jackson County
267902,neigh,Alegre Community,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
416477,neigh,Ransom Park,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
403144,neigh,Lake Meadows,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
808307,neigh,Redmond,CO,"Fort Collins, CO",Fort Collins,Larimer County
270384,neigh,Downtown,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
761292,neigh,Stadium Heights,NC,"Durham-Chapel Hill, NC",Durham,Durham County
182515,neigh,Laurel Park,CA,"San Francisco-Oakland-Berkeley, CA",Richmond,Contra Costa County
761798,neigh,Saint Elizabeth Area,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Wilmington,New Castle County
275355,neigh,Sheffield,MO,"Kansas City, MO-KS",Kansas City,Jackson County
246924,neigh,Riverdale,VA,"Roanoke, VA",Roanoke,Roanoke City
269785,neigh,Christopher,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
808312,neigh,S Gray Reservoir,CO,"Fort Collins, CO",Fort Collins,Larimer County
272973,neigh,Blackhawk,IN,"Fort Wayne, IN",Fort Wayne,Allen County
197231,neigh,Pleasant Plains,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
273717,neigh,Ferry,AL,"Mobile, AL",Mobile,Mobile County
753783,neigh,New Bethel,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
167821,neigh,Lincoln Park,NY,"New York-Newark-Jersey City, NY-NJ-PA",Yonkers,Westchester County
762424,neigh,Wagener Terrace,SC,"Charleston-North Charleston, SC",Charleston,Charleston County
270212,neigh,Hi-Pointe,MO,"St. Louis, MO-IL",Saint Louis,Saint Louis City
805448,neigh,Booker Creek,NC,"Durham-Chapel Hill, NC",Chapel Hill,Orange County
827210,neigh,Doral Gardens,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Doral,Miami-Dade County
208248,neigh,Bella Vista,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
804402,neigh,Westover Valley,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
816105,neigh,Ives Woods,MI,"Ann Arbor, MI",Ann Arbor,Washtenaw County
269721,neigh,Pines Village,LA,"New Orleans-Metairie, LA",New Orleans,Orleans Parish
6219,neigh,North Chatham,MA,"Barnstable Town, MA",Chatham,Barnstable County
817642,neigh,Tomahawk Place,KS,"Kansas City, MO-KS",Olathe,Johnson County
813007,neigh,Thornbrooke,OK,"Oklahoma City, OK",Edmond,Oklahoma County
275008,neigh,Pepperwood,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
762259,neigh,Blackstock North,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,Ventura County
761936,neigh,Oval Park,CA,"Visalia, CA",Visalia,Tulare County
417624,neigh,Suburban Ranchettes,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
417690,neigh,Higley Estates,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
763273,neigh,Stockyards City,OK,"Oklahoma City, OK",Oklahoma City,Oklahoma County
417694,neigh,Highlands West,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
753733,neigh,Goodwood Homesites,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
762656,neigh,Moffett Boulevard,CA,"San Jose-Sunnyvale-Santa Clara, CA",Mountain View,Santa Clara County
761102,neigh,Via Zurita,CA,"Los Angeles-Long Beach-Anaheim, CA",Claremont,Los Angeles County
271102,neigh,Industrial Corridor,OR,"Eugene-Springfield, OR",Eugene,Lane County
270448,neigh,North Eastern,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
763431,neigh,Ballenger,TX,"Lubbock, TX",Lubbock,Lubbock County
268032,neigh,Brookfield Village,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
762745,neigh,Mockingbird Hills,TX,"Austin-Round Rock-Georgetown, TX",San Marcos,Hays County
764325,neigh,Olive Tree,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Greenacres,Palm Beach County
786429,neigh,Hickory Hill,SC,"Charleston-North Charleston, SC",Charleston,Charleston County
417949,neigh,Crimson Creek,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
623349,neigh,Muirfield Village,OH,"Columbus, OH",Dublin,Delaware County
738019,neigh,Carnton,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Franklin,Williamson County
272090,neigh,Enderis Park,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
763324,neigh,Chalet,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Greenacres,Palm Beach County
826865,neigh,Imagination Farms,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Davie,Broward County
271650,neigh,Wilshire,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
269933,neigh,Winston-Govans,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
737961,neigh,Twin Cedars Laurel Park,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
809193,neigh,North College,NC,"Wilmington, NC",Wilmington,New Hanover County
816964,neigh,Canan Woods,KS,"Kansas City, MO-KS",Kansas City,Wyandotte County
809627,neigh,Deer Creek,KS,"Kansas City, MO-KS",Overland Park,Johnson County
763335,neigh,Pine Ridge North,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Greenacres,Palm Beach County
814091,neigh,Castlebrooke,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cumming,Forsyth County
763127,neigh,Royal Poinciana,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Lake Worth Beach,Palm Beach County
272357,neigh,Ashford,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
812942,neigh,Williams Grant,TX,"Houston-The Woodlands-Sugar Land, TX",Sugar Land,Fort Bend County
763890,neigh,Centennial,CA,"San Francisco-Oakland-Berkeley, CA",Redwood City,San Mateo County
762408,neigh,South Windenere,SC,"Charleston-North Charleston, SC",Charleston,Charleston County
817739,neigh,Prairie Point,KS,"Kansas City, MO-KS",Olathe,Johnson County
810985,neigh,Seagate,CA,"Los Angeles-Long Beach-Anaheim, CA",Huntington Beach,Orange County
268050,neigh,Casa de Santiago,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Ana,Orange County
416132,neigh,Palm Aire Village (WEST),FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
212360,neigh,Lake Heritage,PA,"Gettysburg, PA",Gettysburg,Adams County
416941,neigh,Owens Park,TX,"Dallas-Fort Worth-Arlington, TX",Richardson,Dallas County
816268,neigh,Dos Suenos,NM,"Las Cruces, NM",Las Cruces,Dona Ana County
814326,neigh,Hidden Glen,TX,"Austin-Round Rock-Georgetown, TX",Round Rock,Williamson County
417692,neigh,Rancho Corona,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
271596,neigh,Sunset Heights,TX,"El Paso, TX",El Paso,El Paso County
270196,neigh,DeBaliviere Place,MO,"St. Louis, MO-IL",Saint Louis,Saint Louis City
416883,neigh,Swain Oaks,CA,"Stockton, CA",Stockton,San Joaquin County
198296,neigh,Sunnyside,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
763165,neigh,Hunters Ridge,MI,"Ann Arbor, MI",Saline,Washtenaw County
271067,neigh,Bridgeton,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
415959,neigh,Mount Vernon,OH,"Columbus, OH",Columbus,Franklin County
763166,neigh,Thistle Down Farms,MI,"Ann Arbor, MI",Saline,Washtenaw County
275291,neigh,San Juan,TX,"El Paso, TX",El Paso,El Paso County
276447,neigh,Mead,KS,"Wichita, KS",Wichita,Sedgwick County
416497,neigh,Woodland Point,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
416504,neigh,Percy Priest Woods,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
274625,neigh,Muddy Creek,AL,"Mobile, AL",Theodore,Mobile County
273498,neigh,Downtown,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
268934,neigh,Copper Hill,FL,"Jacksonville, FL",Jacksonville,Duval County
809935,neigh,Eagle's Reserve,FL,"Orlando-Kissimmee-Sanford, FL",Kissimmee,Osceola County
762859,neigh,Plumbridge,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Levittown,Bucks County
175145,neigh,Sunset Hills,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
809591,neigh,Somerton Village,TX,"Dallas-Fort Worth-Arlington, TX",Grand Prairie,Tarrant County
813939,neigh,Pinedale Farms,VA,"Richmond, VA",Henrico,Henrico County
246949,neigh,Riverside,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,Newport News City
274965,neigh,Park Hill,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
248244,neigh,Walnut Hill,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
273678,neigh,Fairlane,MO,"Kansas City, MO-KS",Kansas City,Jackson County
268483,neigh,Southeast Village,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
143300,neigh,Oak Park,IN,"Louisville/Jefferson County, KY-IN",Jeffersonville,Clark County
810482,neigh,East Woods,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Murfreesboro,Rutherford County
167227,neigh,Forest Hills,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Smyrna,Cobb County
763851,neigh,Southpointe,ND,"Fargo, ND-MN",Fargo,Cass County
403309,neigh,West De Paul, IL," Chicago-Naperville-Elgin, IL-IN-WI", Cook County, Chicago
808155,neigh,Quailridge,NC,"Fayetteville, NC",Fayetteville,Cumberland County
342727,neigh,San Gabriel,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
273000,neigh,Bon Air North,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
125865,neigh,Punta Rassa,FL,"Cape Coral-Fort Myers, FL",Fort Myers,Lee County
418075,neigh,Layman - Van Acre,OK,"Tulsa, OK",Tulsa,Tulsa County
272886,neigh,Bayview,AL,"Mobile, AL",Mobile,Mobile County
816668,neigh,Metaire Lakefront,LA,"New Orleans-Metairie, LA",Metairie,Jefferson Parish
275579,neigh,Olde Stockdale,CA,"Bakersfield, CA",Bakersfield,Kern County
252302,neigh,West Longview,WA,"Longview, WA",Longview,Cowlitz County
342770,neigh,Sunny Vale,CO,"Denver-Aurora-Lakewood, CO",Aurora,Arapahoe County
252596,neigh,Birchwood,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Louis Park,Hennepin County
417156,neigh,Historic Uptown,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
763076,neigh,Culver West,CA,"Los Angeles-Long Beach-Anaheim, CA",Culver City,Los Angeles County
762123,neigh,Duncan Park,CO,"Denver-Aurora-Lakewood, CO",Englewood,Arapahoe County
804318,neigh,Oak Point,TX,"Dallas-Fort Worth-Arlington, TX",Plano,Collin County
415957,neigh,Riverview,OH,"Columbus, OH",Columbus,Franklin County
155683,neigh,South Pond,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth,Plymouth County
809366,neigh,Azure Estates,NV,"Las Vegas-Henderson-Paradise, NV",North Las Vegas,Clark County
109858,neigh,Nettleton,AR,"Jonesboro, AR",Jonesboro,Craighead County
817053,neigh,Meritage,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Newark,New Castle County
809312,neigh,Seneca Falls,NV,"Las Vegas-Henderson-Paradise, NV",North Las Vegas,Clark County
813899,neigh,Skipwith Farms,VA,"Richmond, VA",Henrico,Henrico County
762588,neigh,Bedford Walk,MO,"Columbia, MO",Columbia,Boone County
816828,neigh,Cypresswood Lake,TX,"Houston-The Woodlands-Sugar Land, TX",Spring,Harris County
761280,neigh,Vantage Pointe,NC,"Durham-Chapel Hill, NC",Durham,Durham County
761291,neigh,Stephen's Woods,NC,"Durham-Chapel Hill, NC",Durham,Durham County
403194,neigh,South Carthay,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
763598,neigh,South Historic District,GA,"Savannah, GA",Savannah,Chatham County
180349,neigh,Belmont,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
276516,neigh,Poncey-Highland,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
274457,neigh,Mccormick,KS,"Wichita, KS",Wichita,Sedgwick County
269333,neigh,Greenbriar Village,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
403458,neigh,Sandlewood Estates,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
416429,neigh,Oakwood Terrace,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
271360,neigh,East Cesar Chavez,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
269705,neigh,Gentilly Woods,LA,"New Orleans-Metairie, LA",New Orleans,Orleans Parish
820124,neigh,Victoria Crossing,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lockport,Will County
761391,neigh,Pettigrew Heights,SD,"Sioux Falls, SD",Sioux Falls,Minnehaha County
416944,neigh,Sherril Park North And Foxboro Addition,TX,"Dallas-Fort Worth-Arlington, TX",Richardson,Collin County
141336,neigh,Black Oak,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Gary,Lake County
803906,neigh,Oakton,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Marietta,Cobb County
396648,neigh,Noblestown,PA,"Pittsburgh, PA",Oakdale,Allegheny County
820443,neigh,Oaks of Montecito,TX,"Dallas-Fort Worth-Arlington, TX",Denton,Denton County
47089,neigh,Picnic Point,WA,"Seattle-Tacoma-Bellevue, WA",Edmonds,Snohomish County
213080,neigh,Mayfair,OK,"Oklahoma City, OK",Oklahoma City,Oklahoma County
30555,neigh,Box Springs,CA,"Riverside-San Bernardino-Ontario, CA",Moreno Valley,Riverside County
762172,neigh,Sunny Sands,CA,"Riverside-San Bernardino-Ontario, CA",Cathedral City,Riverside County
271440,neigh,Ingram Hills,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
152707,neigh,Myrtle Grove,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami Gardens,Miami-Dade County
268241,neigh,La Sierra Hills,CA,"Riverside-San Bernardino-Ontario, CA",Riverside,Riverside County
416956,neigh,Enclave at Breckinridge,TX,"Dallas-Fort Worth-Arlington, TX",Richardson,Collin County
182588,neigh,Lincoln Park,WA,"Port Angeles, WA",Port Angeles,Clallam County
204406,neigh,Winton Place,OH,"Cincinnati, OH-KY-IN",Cincinnati,Hamilton County
29782,neigh,Silver Lake,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Salem,Kenosha County
821663,neigh,Woodridge Estates,TX,"Dallas-Fort Worth-Arlington, TX",Little Elm,Denton County
762954,neigh,Country Estates,CO,"Denver-Aurora-Lakewood, CO",Broomfield,Broomfield County
268712,neigh,Overland,CO,"Denver-Aurora-Lakewood, CO",Denver,Denver County
417010,neigh,West Mesa,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara,Santa Barbara County
274045,neigh,Holly,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
146782,neigh,Cardinal Valley,KY,"Lexington-Fayette, KY",Lexington,Fayette County
276657,neigh,Westover,CT,"Bridgeport-Stamford-Norwalk, CT",Stamford,Fairfield County
810628,neigh,Evening Hollow,TX,"Killeen-Temple, TX",Killeen,Bell County
396666,neigh,Leith-Hatfield,PA,"Pittsburgh, PA",Uniontown,Fayette County
121705,neigh,Dupont Park,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
804101,neigh,Ladera Heights,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
121744,neigh,Kent,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
762566,neigh,Lawrence-City Park,WI,"Appleton, WI",Appleton,Outagamie County
827187,neigh,Castlewood,TX,"Dallas-Fort Worth-Arlington, TX",Highland Village,Denton County
188598,neigh,Concordia,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monroe Township,Middlesex County
762410,neigh,Northbridge Terrace,SC,"Charleston-North Charleston, SC",Charleston,Charleston County
272074,neigh,Concordia,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
126753,neigh,Adamsville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
403554,neigh,Clinton Park Tri-Community,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
276561,neigh,Sheldon-Charter Oak, CT," Hartford-East Hartford-Middletown, CT", Hartford County, Hartford
403497,neigh,Hillbrook,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
273389,neigh,Cox,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
275451,neigh,South Park,AZ,"Tucson, AZ",Tucson,Pima County
403369,neigh,Mount Greenwood Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
813965,neigh,Gayton Station,VA,"Richmond, VA",Henrico,Henrico County
131352,neigh,Riverhill,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Marietta,Cobb County
270367,neigh,Cherry Hills,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
274622,neigh,Mt. Hope,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
118209,neigh,South Oceanside,CA,"San Diego-Chula Vista-Carlsbad, CA",Oceanside,San Diego County
206562,neigh,Brooklyn,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
274041,neigh,Holden-Parramore,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
810816,neigh,Boynton Lakes,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Boynton Beach,Palm Beach County
158566,neigh,Forest Heights,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
762686,neigh,Wilton Avenue,CT,"Bridgeport-Stamford-Norwalk, CT",Norwalk,Fairfield County
274893,neigh,Old Town,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
276642,neigh,Weinland Park,OH,"Columbus, OH",Columbus,Franklin County
276189,neigh,Arts District,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
189158,neigh,Holiday Heights,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Toms River,Ocean County
812956,neigh,Walnut Creek,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Pembroke Pines,Broward County
761013,neigh,Molette,IL,"Davenport-Moline-Rock Island, IA-IL",Moline,Rock Island County
274839,neigh,Oak Park Southeast,MO,"Kansas City, MO-KS",Kansas City,Jackson County
