region_id,region_type,City,State,Metro Area,County
17571,city,Coral Springs,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
47847,city,Sterling Heights,MI,"Detroit-Warren-Dearborn, MI",Macomb County
6103,city,Murrieta,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
31388,city,Elizabeth,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County
45888,city,Inglewood,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
44655,city,Clovis,CA,"Fresno, CA",Fresno County
51518,city,Concord,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
19307,city,Melbourne,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County
11786,city,Hamilton,OH,"Cincinnati, OH-KY-IN",Butler County
6155,city,New Haven,CT,"New Haven-Milford, CT",New Haven County
40760,city,Santa Fe,NM,"Santa Fe, NM",Santa Fe County
24822,city,Gainesville,GA,"Gainesville, GA",Hall County
30543,city,Boulder,CO,"Boulder, CO",Boulder County
7453,city,Tracy,CA,"Stockton, CA",San Joaquin County
37596,city,Broken Arrow,OK,"Tulsa, OK",Wagoner County
50962,city,Bend,OR,"Bend, OR",Deschutes County
17070,city,Bloomington,IN,"Bloomington, IN",Monroe County
395471,city,Lakewood,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
6790,city,Riverview,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
26791,city,Rochester,MN,"Rochester, MN",Olmsted County
6651,city,Puyallup,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
398007,city,Flint,MI,"Flint, MI",Genesee County
27110,city,Simi Valley,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County
13943,city,Sparks,NV,"Reno, NV",Washoe County
13713,city,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
54263,city,Saginaw,MI,"Saginaw, MI",Saginaw County
33024,city,Nampa,ID,"Boise City, ID",Canyon County
34520,city,Vallejo,CA,"Vallejo, CA",Solano County
7386,city,Temecula,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
33136,city,Norman,OK,"Oklahoma City, OK",Cleveland County
34278,city,Thousand Oaks,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County
12038,city,Independence,MO,"Kansas City, MO-KS",Jackson County
46508,city,Meridian,ID,"Boise City, ID",Ada County
32238,city,Joliet,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County
26751,city,Richmond,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
30840,city,Charlottesville,VA,"Charlottesville, VA",Albemarle County
50950,city,Bellingham,WA,"Bellingham, WA",Whatcom County
10181,city,Arvada,CO,"Denver-Aurora-Lakewood, CO",Jefferson County
41084,city,Stone Mountain,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
23534,city,Athens,GA,"Athens-Clarke County, GA",Clarke County
34781,city,Westminster,CO,"Denver-Aurora-Lakewood, CO",Jefferson County
41802,city,Yakima,WA,"Yakima, WA",Yakima County
14208,city,Tuscaloosa,AL,"Tuscaloosa, AL",Tuscaloosa County
6172,city,New Port Richey,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County
27219,city,Spring Hill,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County
17943,city,Elgin,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County
37863,city,Chico,CA,"Chico, CA",Butte County
7191,city,Spartanburg,SC,"Spartanburg, SC",Spartanburg County
17133,city,Bowling Green,KY,"Bowling Green, KY",Warren County
12317,city,Largo,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
4679,city,Falls Church,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
5071,city,Hartford,CT,"Hartford-East Hartford-Middletown, CT",Hartford County
34311,city,Toms River,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
39420,city,Lewisville,TX,"Dallas-Fort Worth-Arlington, TX",Denton County
7680,city,Vero Beach,FL,"Sebastian-Vero Beach, FL",Indian River County
16992,city,Berkeley,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County
17008,city,Bethlehem,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County
24967,city,Gresham,OR,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County
53787,city,Palm Bay,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County
50779,city,Asheville,NC,"Asheville, NC",Buncombe County
17882,city,East Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
31209,city,Delray Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
35593,city,Laurel,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
3934,city,Cambridge,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
3975,city,Carlsbad,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
45339,city,Franklin,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County
13256,city,Perris,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
41641,city,West Jordan,UT,"Salt Lake City, UT",Salt Lake County
41517,city,Vista,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
18053,city,Fairfield,CA,"Vallejo, CA",Solano County
11914,city,Hillsboro,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County
54121,city,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County
5595,city,Lehigh Acres,FL,"Cape Coral-Fort Myers, FL",Lee County
5772,city,Manchester,NH,"Manchester-Nashua, NH",Hillsborough County
25659,city,Lowell,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
38032,city,Costa Mesa,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
13712,city,Santa Barbara,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County
13554,city,Rock Hill,SC,"Charlotte-Concord-Gastonia, NC-SC",York County
34671,city,Waterbury,CT,"New Haven-Milford, CT",New Haven County
4406,city,Downey,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
39386,city,League City,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County
47080,city,Pflugerville,TX,"Austin-Round Rock-Georgetown, TX",Travis County
20071,city,Provo,UT,"Provo-Orem, UT",Utah County
34543,city,Ventura,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County
32489,city,Lexington,SC,"Columbia, SC",Lexington County
16818,city,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County
16780,city,Antioch,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
47322,city,Redding,CA,"Redding, CA",Shasta County
32287,city,Kennesaw,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
26575,city,Pompano Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
13698,city,San Leandro,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County
41446,city,Vacaville,CA,"Vallejo, CA",Solano County
11896,city,High Point,NC,"Greensboro-High Point, NC",Guilford County
40689,city,Saint Charles,MO,"St. Louis, MO-IL",Saint Charles County
27992,city,Winter Haven,FL,"Lakeland-Winter Haven, FL",Polk County
31819,city,Grand Junction,CO,"Grand Junction, CO",Mesa County
39767,city,Miami Gardens,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
44515,city,Centennial,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County
39134,city,Jacksonville,NC,"Jacksonville, NC",Onslow County
46500,city,Menifee,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
45732,city,Hesperia,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
3761,city,Bothell,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County
13699,city,San Mateo,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County
11140,city,Douglasville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County
32777,city,McDonough,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County
45548,city,Green Bay,WI,"Green Bay, WI",Brown County
32615,city,Lynnwood,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County
27228,city,Springfield,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
24336,city,Dearborn,MI,"Detroit-Warren-Dearborn, MI",Wayne County
32629,city,Madera,CA,"Madera, CA",Madera County
396054,city,Burbank,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
3568,city,Baytown,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County
11049,city,Davie,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
16839,city,Auburn,WA,"Seattle-Tacoma-Bellevue, WA",King County
11267,city,Edison,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
41629,city,West Chester,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County
11695,city,Greeley,CO,"Greeley, CO",Weld County
19903,city,Peoria,IL,"Peoria, IL",Peoria County
25855,city,Merced,CA,"Merced, CA",Merced County
33714,city,Rockville,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
32563,city,Longmont,CO,"Boulder, CO",Boulder County
13709,city,Sandy Springs,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
53360,city,Missouri City,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County
45383,city,Gaithersburg,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
17386,city,Chapel Hill,NC,"Durham-Chapel Hill, NC",Orange County
48573,city,Woodstock,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County
31163,city,Daly City,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County
781837,city,Jurupa Valley,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
39097,city,Idaho Falls,ID,"Idaho Falls, ID",Bonneville County
40574,city,Rio Rancho,NM,"Albuquerque, NM",Sandoval County
50741,city,Apopka,FL,"Orlando-Kissimmee-Sanford, FL",Orange County
4301,city,Davenport,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County
39452,city,Lithonia,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
45911,city,Jackson,MI,"Jackson, MI",Jackson County
44328,city,Brockton,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
12438,city,Longview,TX,"Longview, TX",Gregg County
53636,city,Norwalk,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
26534,city,Plainfield,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County
33334,city,Parker,CO,"Denver-Aurora-Lakewood, CO",Douglas County
33645,city,Rialto,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
54219,city,Roswell,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
52839,city,Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe County
53311,city,Midlothian,VA,"Richmond, VA",Chesterfield County
45255,city,Federal Way,WA,"Seattle-Tacoma-Bellevue, WA",King County
3404,city,Anderson,SC,"Greenville-Anderson, SC",Anderson County
45127,city,Elkhart,IN,"Elkhart-Goshen, IN",Elkhart County
32452,city,Lawrence,KS,"Lawrence, KS",Douglas County
31543,city,Fayetteville,AR,"Fayetteville-Springdale-Rogers, AR",Washington County
52179,city,Gastonia,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County
54089,city,Redmond,WA,"Seattle-Tacoma-Bellevue, WA",King County
34103,city,Springfield,OH,"Springfield, OH",Clark County
23444,city,Allen,TX,"Dallas-Fort Worth-Arlington, TX",Collin County
10917,city,Columbia,MD,"Baltimore-Columbia-Towson, MD",Howard County
16425,city,Acworth,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
46183,city,Lawton,OK,"Lawton, OK",Comanche County
4042,city,Champaign,IL,"Champaign-Urbana, IL",Champaign County
17472,city,Clermont,FL,"Orlando-Kissimmee-Sanford, FL",Lake County
46348,city,Lynchburg,VA,"Lynchburg, VA",Campbell County
6932,city,Sandy,UT,"Salt Lake City, UT",Salt Lake County
20128,city,Redwood City,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County
38529,city,Fishers,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County
17309,city,Carmel,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County
5891,city,Medford,OR,"Medford, OR",Jackson County
32540,city,Livermore,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County
37736,city,Canton,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County
34308,city,Tomball,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County
31612,city,Fort Mill,SC,"Charlotte-Concord-Gastonia, NC-SC",York County
39398,city,Lees Summit,MO,"Kansas City, MO-KS",Jackson County
39558,city,Lynn,MA,"Boston-Cambridge-Newton, MA-NH",Essex County
10700,city,Canton,MI,"Detroit-Warren-Dearborn, MI",Wayne County
13715,city,Santa Cruz,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County
53978,city,Portsmouth,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City
39220,city,Kenosha,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County
33058,city,New Bedford,MA,"Providence-Warwick, RI-MA",Bristol County
38047,city,Covington,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Newton County
30552,city,Bowie,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
40737,city,San Marcos,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
6112,city,Napa,CA,"Napa, CA",Napa County
41715,city,Williamsburg,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",James City County
16773,city,Annapolis,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
38992,city,Highlands Ranch,CO,"Denver-Aurora-Lakewood, CO",Douglas County
41059,city,Sterling,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County
40355,city,Pittsburg,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
44583,city,Chino,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
52696,city,Johnson City,TN,"Johnson City, TN",Washington County
12773,city,Mission Viejo,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
53359,city,Missoula,MT,"Missoula, MT",Missoula County
53569,city,Newnan,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County
54628,city,Sunrise,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
42150,city,Hawthorne,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
26319,city,Orem,UT,"Provo-Orem, UT",Utah County
396020,city,Arden-Arcade,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County
17453,city,Spokane Valley,WA,"Spokane-Spokane Valley, WA",Spokane County
32542,city,Livonia,MI,"Detroit-Warren-Dearborn, MI",Wayne County
39071,city,Humble,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County
46325,city,Loveland,CO,"Fort Collins, CO",Larimer County
44641,city,Cleveland,TN,"Cleveland, TN",Bradley County
45878,city,Indio,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
40919,city,Simpsonville,SC,"Greenville-Anderson, SC",Greenville County
44571,city,Cheyenne,WY,"Cheyenne, WY",Laramie County
54902,city,Valdosta,GA,"Valdosta, GA",Lowndes County
47762,city,South Gate,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
31567,city,Flagstaff,AZ,"Flagstaff, AZ",Coconino County
46863,city,Ogden,UT,"Ogden-Clearfield, UT",Weber County
16785,city,Apex,NC,"Raleigh-Cary, NC",Wake County
33450,city,Plantation,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
41109,city,Suffolk,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk City
38583,city,Fort Smith,AR,"Fort Smith, AR-OK",Sebastian County
397329,city,Holland,MI,"Grand Rapids-Kentwood, MI",Ottawa County
13366,city,Port Charlotte,FL,"Punta Gorda, FL",Charlotte County
26964,city,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
18329,city,Goodyear,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County
5470,city,Lacey,WA,"Olympia-Lacey-Tumwater, WA",Thurston County
24307,city,Dallas,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County
38581,city,Fort Pierce,FL,"Port St. Lucie, FL",Saint Lucie County
53148,city,Manteca,CA,"Stockton, CA",San Joaquin County
45291,city,Florence,SC,"Florence, SC",Florence County
45449,city,Glen Burnie,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
31525,city,Fall River,MA,"Providence-Warwick, RI-MA",Bristol County
32921,city,Monroe,LA,"Monroe, LA",Ouachita Parish
31580,city,Florissant,MO,"St. Louis, MO-IL",Saint Louis County
26366,city,Palm Coast,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County
16701,city,Albany,GA,"Albany, GA",Dougherty County
53100,city,Macomb,MI,"Detroit-Warren-Dearborn, MI",Macomb County
52333,city,Greenwood,IN,"Indianapolis-Carmel-Anderson, IN",Johnson County
38968,city,Herndon,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
51758,city,Duluth,MN,"Duluth, MN-WI",Saint Louis County
34780,city,Westminster,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
51534,city,Conyers,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Rockdale County
737787,city,San Tan Valley,AZ,"Phoenix-Mesa-Chandler, AZ",Pinal County
33031,city,Nashua,NH,"Manchester-Nashua, NH",Hillsborough County
30236,city,Appleton,WI,"Appleton, WI",Outagamie County
32471,city,Leesburg,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County
24359,city,Deltona,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County
52417,city,Harlingen,TX,"Brownsville-Harlingen, TX",Cameron County
31403,city,Ellicott City,MD,"Baltimore-Columbia-Towson, MD",Howard County
24965,city,Greer,SC,"Greenville-Anderson, SC",Greenville County
41587,city,Waukegan,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
10451,city,Bloomington,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
51757,city,Duluth,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County
33865,city,Sanford,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County
53415,city,Morgantown,WV,"Morgantown, WV",Monongalia County
12864,city,Mount Pleasant,SC,"Charleston-North Charleston, SC",Charleston County
24120,city,Clifton,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County
54529,city,Stafford,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford County
40013,city,Newton,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
27768,city,Warner Robins,GA,"Warner Robins, GA",Houston County
14446,city,Waldorf,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County
34637,city,Walnut Creek,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
4502,city,Easton,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County
6665,city,Quincy,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County
126423,city,Town 'n' Country,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
13653,city,Saint Cloud,FL,"Orlando-Kissimmee-Sanford, FL",Osceola County
18765,city,Jonesboro,AR,"Jonesboro, AR",Craighead County
20337,city,San Ramon,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
51414,city,Citrus Heights,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County
46604,city,Mooresville,NC,"Charlotte-Concord-Gastonia, NC-SC",Iredell County
33287,city,Owensboro,KY,"Owensboro, KY",Daviess County
10528,city,Brandon,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
17394,city,Charleston,WV,"Charleston, WV",Kanawha County
7476,city,Troy,MI,"Detroit-Warren-Dearborn, MI",Oakland County
46179,city,Lawrence,MA,"Boston-Cambridge-Newton, MA-NH",Essex County
54428,city,Sioux City,IA,"Sioux City, IA-NE-SD",Woodbury County
3869,city,Buckeye,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County
13059,city,O Fallon,MO,"St. Louis, MO-IL",Saint Charles County
23742,city,Bloomington,IL,"Bloomington, IL",McLean County
31166,city,Danbury,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County
26679,city,Rancho Cordova,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County
31732,city,Germantown,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
53571,city,Newport Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
17191,city,Brooklyn Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
13213,city,Pasco,WA,"Kennewick-Richland, WA",Franklin County
16733,city,Alpharetta,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
7883,city,Westland,MI,"Detroit-Warren-Dearborn, MI",Wayne County
10226,city,Avondale,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County
44504,city,Cedar Park,TX,"Austin-Round Rock-Georgetown, TX",Williamson County
44597,city,Cicero,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
53304,city,Middletown,OH,"Cincinnati, OH-KY-IN",Butler County
41460,city,Valparaiso,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Porter County
37303,city,Battle Creek,MI,"Battle Creek, MI",Calhoun County
10608,city,Buena Park,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
20535,city,Snellville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County
11087,city,Denham Springs,LA,"Baton Rouge, LA",Livingston Parish
24339,city,Decatur,IL,"Decatur, IL",Macon County
24245,city,Covina,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
7784,city,Watsonville,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County
51239,city,Camarillo,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County
